timestamp,tool_id,tool_type,carbide_grade,coating,tool_diameter_mm,number_of_flutes,machine_id,shift,workpiece_material,workpiece_hardness_HB,spindle_speed_rpm,feed_rate_mm_min,cutting_speed_m_min,feed_per_tooth_mm,axial_depth_mm,radial_depth_mm,cutting_time_min,parts_produced,material_removal_rate_cm3_min,temperature_rise_C,vibration_mm_s,power_consumption_kW,cutting_force_increase_%,surface_roughness_Ra_um,flank_wear_VB_mm,crater_wear_KT_mm,dimensional_deviation_mm,chip_thickness_ratio,chip_color,edge_chipping,coolant_concentration_%,coolant_flow_L_min,coolant_pressure_bar,tool_condition,tool_condition_desc
2025-08-29 05:32:59,CB013,Carbide,P30,TiN,6,2,DOOSAN_DNM_5700,Afternoon,Steel_16MnCr5,220,11145.8,2336.9,210.1,0.105,1.16,3.26,8.51,3,8.84,180.0,0.503,0.37,1.8,0.57,0.022,0.0,0.0072,1.54,Silver,0,7.4,23.1,34.0,0,Good
2025-08-29 06:02:00,CB010,Carbide,P30,TiN,12,4,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,6128.2,2402.2,231.0,0.098,2.81,7.82,4.37,1,52.77,228.8,0.316,1.91,1.1,0.52,0.033,0.001,0.0083,1.53,Silver,0,6.6,21.9,15.7,0,Good
2025-08-29 08:17:00,CB018,Carbide,K10,AlCrN,20,6,HAAS_VF4,Night,Steel_42CrMo4,280,3530.5,2356.9,221.8,0.111,3.65,10.12,29.93,11,86.97,201.8,0.595,2.71,6.9,0.84,0.085,0.004,0.0135,1.68,Silver,0,9.2,16.4,43.8,1,Acceptable
2025-08-29 09:18:59,CB020,Carbide,M20,TiAlN,6,2,HAAS_VF4,Afternoon,Steel_16MnCr5,220,11233.7,1963.1,211.8,0.087,1.31,3.06,17.46,6,7.87,127.5,0.469,0.28,3.1,0.7,0.019,0.0,0.0069,1.59,Silver,0,7.2,18.1,11.0,0,Good
2025-08-29 09:52:59,CB014,Carbide,P30,TiN,6,3,HAAS_VF4,Night,Steel_C45,200,15263.7,4906.6,287.7,0.107,1.59,3.54,60.03,24,27.6,165.4,1.029,0.76,12.1,1.26,0.162,0.022,0.0212,1.79,Silver,0,9.8,17.9,5.0,1,Acceptable
2025-08-29 10:23:59,CB010,Carbide,M20,TiN,8,4,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,9728.8,3249.9,244.5,0.084,1.95,5.35,51.36,20,33.84,175.6,0.874,1.13,10.4,0.96,0.116,0.0,0.0166,1.74,Silver,0,7.3,15.2,5.0,1,Acceptable
2025-08-29 10:29:59,CB015,Carbide,K10,Uncoated,12,3,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,6168.7,2182.1,232.6,0.118,3.21,6.37,71.5,28,44.7,231.5,1.666,1.5,22.1,2.34,0.225,0.02,0.0275,1.94,Silver,0,9.9,18.2,35.9,2,Replace
2025-08-29 12:35:59,CB002,Carbide,P20,TiN,10,2,MAZAK_INTEGREX_i200,Night,Steel_16MnCr5,220,8293.5,1655.6,260.5,0.1,2.32,6.23,66.59,26,23.93,177.6,1.196,0.72,14.3,1.54,0.181,0.014,0.0231,1.84,Silver,0,6.2,15.7,14.7,1,Acceptable
2025-08-29 12:46:59,CB003,Carbide,P20,TiAlN,20,4,DOOSAN_DNM_5700,Afternoon,Cast_Iron_GG25,180,3626.0,1850.8,227.8,0.128,4.92,12.07,50.26,20,110.01,260.7,0.662,3.46,5.9,0.83,0.081,0.009,0.0131,1.67,Silver,0,8.0,21.2,5.0,1,Acceptable
2025-08-29 13:25:00,CB016,Carbide,P10,TiN,12,2,MAZAK_INTEGREX_i200,Afternoon,Steel_42CrMo4,280,4537.5,758.5,171.1,0.084,2.97,7.44,19.73,7,16.78,176.5,0.574,0.23,5.2,0.68,0.058,0.0,0.0108,1.62,Silver,0,9.0,15.7,5.0,0,Good
2025-08-29 15:27:00,CB010,Carbide,K10,TiAlN,16,4,OKUMA_GENOS_L400,Morning,Steel_C45,200,4672.2,1724.1,234.9,0.092,4.12,9.66,23.42,9,68.61,246.9,0.56,1.93,3.9,0.51,-0.01,0.0,0.004,1.61,Silver,0,7.6,14.0,36.4,0,Good
2025-08-29 16:37:59,CB010,Carbide,M20,TiN,16,5,DMG_MORI_NLX2500,Afternoon,Aluminum_7075,150,6622.3,4886.5,332.9,0.148,8.05,10.07,332.47,132,396.37,328.6,1.691,11.87,23.6,2.28,0.275,0.0,0.0325,2.05,Straw,0,6.7,10.6,17.6,2,Replace
2025-08-29 16:59:00,CB001,Carbide,P30,TiAlN,6,3,MAZAK_INTEGREX_i200,Morning,Cast_Iron_GG25,180,9402.1,2966.1,177.2,0.105,1.56,4.05,145.68,58,18.8,192.2,1.26,0.79,17.0,1.7,0.185,0.0,0.0235,1.99,Silver,0,6.3,16.3,5.0,2,Replace
2025-08-29 19:34:59,CB011,Carbide,P30,TiAlN,8,4,HAAS_VF4,Afternoon,Aluminum_7075,150,18990.5,10672.5,477.3,0.14,3.54,4.96,28.55,11,187.13,255.8,0.37,5.96,1.7,0.73,0.005,0.007,0.0055,1.55,Silver,0,6.1,20.4,10.1,0,Good
2025-08-29 19:37:00,CB006,Carbide,P20,TiN,16,6,HAAS_VF4,Afternoon,Steel_C45,200,5890.0,2904.6,296.1,0.082,3.8,8.07,138.28,55,89.01,200.4,1.951,2.94,28.0,2.58,0.327,0.061,0.0377,2.16,Silver,0,8.2,12.3,28.3,2,Replace
2025-08-29 19:58:00,CB016,Carbide,P30,TiAlN,8,2,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,9911.4,2205.6,249.1,0.111,1.86,5.46,14.77,5,22.37,198.1,0.413,0.73,3.2,0.77,0.05,0.007,0.01,1.59,Silver,0,8.8,19.1,20.0,0,Good
2025-08-29 20:04:59,CB012,Carbide,P10,TiCN,16,4,HAAS_VF4,Night,Steel_16MnCr5,220,5443.7,1882.5,273.6,0.086,3.39,10.8,8.5,3,68.93,170.7,0.418,2.26,1.7,0.35,0.003,0.003,0.0053,1.54,Silver,0,6.7,24.1,22.9,0,Good
2025-08-29 20:25:59,CB006,Carbide,M20,TiAlN,20,6,DMG_MORI_NLX2500,Morning,Steel_C45,200,4638.9,2965.0,291.5,0.107,5.2,10.58,4.84,1,163.31,226.6,0.398,5.03,0.8,0.31,0.006,0.002,0.0056,1.52,Silver,0,7.4,15.3,5.0,0,Good
2025-08-29 20:43:59,CB007,Carbide,P30,TiAlN,16,4,DMG_MORI_NLX2500,Night,Steel_42CrMo4,280,4581.2,1732.5,230.3,0.095,2.85,10.0,6.23,2,49.44,193.5,0.429,1.79,1.3,0.39,0.02,0.002,0.007,1.54,Silver,0,9.8,17.6,5.0,0,Good
2025-08-29 21:15:00,CB010,Carbide,M20,TiN,8,4,OKUMA_GENOS_L400,Morning,Steel_C45,200,9740.2,3119.9,244.8,0.08,1.92,5.4,1.39,0,32.34,205.4,0.311,1.27,0.3,0.45,0.025,0.0,0.0075,1.51,Silver,0,9.3,16.5,29.5,0,Good
2025-08-30 03:04:59,CB009,Carbide,P30,TiCN,6,3,DOOSAN_DNM_5700,Morning,Steel_16MnCr5,220,13081.0,3643.3,246.6,0.093,1.21,3.21,58.6,23,14.16,174.8,0.985,0.18,11.8,1.38,0.141,0.004,0.0191,1.8,Silver,0,7.9,16.6,48.6,1,Acceptable
2025-08-30 03:21:59,CB011,Carbide,M20,TiN,10,3,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,7858.5,2773.9,246.9,0.118,2.23,6.32,8.44,3,39.01,163.4,0.41,1.22,2.2,0.68,0.006,0.004,0.0056,1.55,Silver,0,8.8,11.5,34.3,0,Good
2025-08-30 03:46:59,CB009,Carbide,P20,TiN,10,2,HAAS_VF4,Morning,Steel_42CrMo4,280,7717.7,1607.5,242.5,0.104,2.54,6.28,9.09,3,25.62,210.0,0.407,0.93,2.4,0.35,0.083,0.004,0.0133,1.56,Silver,0,8.4,12.5,44.2,0,Good
2025-08-30 04:09:00,CB001,Carbide,P30,AlCrN,8,2,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,10599.9,2101.6,266.4,0.099,1.57,4.28,3.44,1,14.12,173.0,0.303,0.27,0.6,0.56,-0.018,0.001,0.0032,1.52,Silver,0,8.2,19.4,12.8,0,Good
2025-08-30 04:40:59,CB018,Carbide,P10,TiAlN,8,3,DMG_MORI_NLX2500,Afternoon,Steel_42CrMo4,280,7920.5,2436.2,199.1,0.103,1.91,4.53,18.75,7,21.13,211.2,0.551,1.17,4.1,0.69,0.034,0.0,0.0084,1.62,Silver,0,9.2,24.6,5.0,0,Good
2025-08-30 05:15:59,CB008,Carbide,P20,TiN,16,5,OKUMA_GENOS_L400,Morning,Steel_C45,200,4351.5,2322.2,218.7,0.107,3.64,9.15,16.58,6,77.32,188.0,0.469,2.23,3.4,0.84,0.058,0.0,0.0108,1.58,Silver,0,9.8,18.2,30.3,0,Good
2025-08-30 06:13:00,CB006,Carbide,M20,TiCN,12,4,DOOSAN_DNM_5700,Night,Cast_Iron_GG25,180,5459.5,2490.4,205.8,0.114,3.64,6.71,4.43,1,60.91,218.1,0.369,1.82,0.6,0.46,0.017,0.0,0.0067,1.51,Silver,0,8.2,19.1,39.2,0,Good
2025-08-30 07:00:59,CB020,Carbide,M20,AlCrN,8,3,DMG_MORI_NLX2500,Night,Cast_Iron_GG25,180,7838.3,2528.8,197.0,0.108,2.4,5.22,124.74,49,31.66,186.3,1.144,1.05,15.6,1.71,0.165,0.0,0.0215,1.92,Silver,0,9.4,16.2,46.4,2,Replace
2025-08-30 07:05:59,CB017,Carbide,P20,TiAlN,20,4,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,2783.8,1110.7,174.9,0.1,4.27,11.83,3.97,1,56.09,227.2,0.392,2.14,0.9,0.33,0.041,0.0,0.0091,1.52,Silver,0,8.9,20.3,19.0,0,Good
2025-08-30 07:14:00,CB016,Carbide,M20,TiAlN,8,3,MAZAK_INTEGREX_i200,Afternoon,Steel_42CrMo4,280,9891.8,2665.3,248.6,0.09,1.52,5.02,4.62,1,20.31,184.8,0.388,0.74,1.0,0.41,0.027,0.002,0.0077,1.53,Silver,0,6.4,15.6,46.4,0,Good
2025-08-30 08:48:59,CB014,Carbide,K10,TiN,8,4,DMG_MORI_NLX2500,Afternoon,Cast_Iron_GG25,180,6917.5,3720.0,173.9,0.134,1.89,4.97,55.96,22,35.06,201.7,0.744,1.47,7.9,1.02,0.099,0.0,0.0149,1.69,Silver,0,9.8,20.7,21.0,1,Acceptable
2025-08-30 09:01:00,CB009,Carbide,P10,TiCN,20,6,HAAS_VF4,Afternoon,Steel_16MnCr5,220,3562.8,2100.6,223.9,0.098,3.58,12.69,2.16,0,95.36,218.1,0.259,3.23,0.4,0.56,0.057,0.0,0.0107,1.51,Silver,0,6.7,23.5,5.0,0,Good
2025-08-30 09:02:00,CB014,Carbide,P30,TiAlN,16,5,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,4649.9,2146.9,233.7,0.092,3.31,8.71,5.73,2,61.87,215.7,0.419,2.13,1.2,0.57,0.05,0.002,0.01,1.54,Silver,0,9.1,22.1,5.0,0,Good
2025-08-30 10:17:00,CB014,Carbide,M20,AlCrN,20,4,MAZAK_INTEGREX_i200,Night,Steel_C45,200,4007.4,1683.0,251.8,0.105,3.64,12.88,36.84,14,78.99,204.7,0.756,2.47,6.6,0.89,0.08,0.001,0.013,1.68,Silver,0,8.2,21.1,16.6,1,Acceptable
2025-08-30 10:36:00,CB020,Carbide,P20,TiCN,8,4,OKUMA_GENOS_L400,Night,Steel_C45,200,9838.4,3860.6,247.3,0.098,2.16,4.49,16.58,6,37.47,175.1,0.449,1.5,3.2,0.63,0.051,0.0,0.0101,1.58,Silver,0,8.6,22.2,47.2,0,Good
2025-08-30 11:10:59,CB019,Carbide,P10,TiCN,12,3,HAAS_VF4,Morning,Cast_Iron_GG25,180,6349.1,2205.2,239.4,0.116,2.6,6.59,182.86,73,37.78,173.6,1.772,1.22,24.4,2.33,0.322,0.048,0.0372,2.11,Silver,0,6.9,14.7,5.0,2,Replace
2025-08-30 11:46:59,CB020,Carbide,P30,TiN,20,5,DMG_MORI_NLX2500,Night,Steel_C45,200,4160.0,2299.9,261.4,0.111,4.58,10.17,59.24,23,107.18,244.6,1.011,3.45,12.0,1.33,0.176,0.006,0.0226,1.78,Silver,0,7.9,19.3,49.4,1,Acceptable
2025-08-30 11:54:00,CB014,Carbide,P10,AlCrN,16,5,DOOSAN_DNM_5700,Night,Cast_Iron_GG25,180,4675.1,2479.4,235.0,0.106,4.27,8.11,11.47,4,85.81,208.1,0.407,2.59,1.4,0.6,-0.002,0.003,0.0048,1.54,Silver,0,6.6,12.9,5.0,0,Good
2025-08-30 14:25:59,CB011,Carbide,P30,Uncoated,16,4,OKUMA_GENOS_L400,Night,Steel_C45,200,4613.7,1820.7,231.9,0.099,3.23,8.79,38.3,15,51.68,192.8,0.865,1.58,9.1,1.42,0.104,0.0,0.0154,1.68,Silver,0,6.4,14.4,34.6,1,Acceptable
2025-08-30 14:59:59,CB013,Carbide,P10,TiAlN,6,2,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,13256.1,2175.6,249.9,0.082,1.37,3.03,15.24,6,9.05,206.1,0.465,0.56,2.5,0.65,0.053,0.0,0.0103,1.57,Silver,0,9.3,14.3,25.6,0,Good
2025-08-30 15:13:59,CB018,Carbide,M20,TiN,20,6,DMG_MORI_NLX2500,Night,Steel_C45,200,3280.1,1821.3,206.1,0.093,3.6,11.91,10.04,4,78.08,199.6,0.496,2.37,2.0,0.48,0.014,0.0,0.0064,1.55,Silver,0,9.7,18.0,5.0,0,Good
2025-08-30 16:00:59,CB016,Carbide,P10,TiAlN,20,5,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,4012.1,2271.7,252.1,0.113,4.09,10.44,7.75,3,96.98,203.8,0.337,2.86,1.3,0.72,0.042,0.0,0.0092,1.54,Silver,0,8.8,22.7,27.3,0,Good
2025-08-30 16:33:00,CB007,Carbide,M20,TiAlN,20,5,MAZAK_INTEGREX_i200,Night,Steel_C45,200,3489.4,1764.1,219.2,0.101,4.19,11.62,7.39,2,85.85,193.2,0.36,2.54,1.2,0.53,0.041,0.0,0.0091,1.54,Silver,0,8.4,23.7,5.0,0,Good
2025-08-30 17:08:59,CB015,Carbide,P10,Uncoated,16,4,DOOSAN_DNM_5700,Morning,Cast_Iron_GG25,180,3990.5,1660.3,200.6,0.104,3.59,8.66,16.96,6,51.55,224.6,0.418,1.33,2.8,0.67,0.056,0.0,0.0106,1.56,Silver,0,7.4,20.9,40.5,0,Good
2025-08-30 17:25:59,CB009,Carbide,M20,Uncoated,8,4,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,8896.7,3705.5,223.6,0.104,2.37,4.78,14.91,5,42.02,241.1,0.458,1.27,2.5,0.8,0.037,0.002,0.0087,1.55,Silver,0,9.7,18.1,12.3,0,Good
2025-08-30 18:13:59,CB017,Carbide,M20,TiCN,6,2,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,13960.8,3002.2,263.2,0.108,1.07,3.9,83.99,33,12.53,209.7,1.225,0.1,16.0,1.56,0.192,0.011,0.0242,1.9,Silver,0,9.3,15.7,42.7,2,Replace
2025-08-30 18:26:59,CB020,Carbide,P10,AlCrN,12,4,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,7125.3,3271.8,268.6,0.115,2.72,7.58,2.43,0,67.44,195.9,0.316,1.99,0.4,0.42,-0.026,0.0,0.0024,1.51,Silver,0,6.0,19.6,22.9,0,Good
2025-08-30 20:08:00,CB017,Carbide,P20,TiN,12,3,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,6138.5,2176.6,231.4,0.118,2.77,7.28,38.13,15,43.89,201.7,0.973,1.45,10.0,1.25,0.138,0.01,0.0188,1.74,Silver,0,8.7,13.5,31.7,1,Acceptable
2025-08-30 20:28:59,CB014,Carbide,K10,Uncoated,10,4,DMG_MORI_NLX2500,Afternoon,Steel_16MnCr5,220,7753.5,3369.1,243.6,0.109,2.36,6.98,55.12,22,55.42,239.1,1.095,1.41,13.9,1.67,0.187,0.002,0.0237,1.78,Silver,0,8.9,16.6,12.4,1,Acceptable
2025-08-30 20:46:59,CB012,Carbide,K10,TiN,10,3,DMG_MORI_NLX2500,Afternoon,Steel_42CrMo4,280,6158.5,1837.1,193.5,0.099,2.54,5.28,23.91,9,24.67,196.3,0.729,1.08,6.3,0.88,0.074,0.0,0.0124,1.65,Silver,0,8.4,10.7,45.6,0,Good
2025-08-30 22:12:59,CB009,Carbide,P10,TiN,20,6,DOOSAN_DNM_5700,Morning,Steel_C45,200,3834.4,2425.2,240.9,0.105,5.18,13.76,19.71,7,173.06,226.6,0.487,5.23,4.0,0.57,0.077,0.0,0.0127,1.59,Silver,0,7.2,18.4,5.0,0,Good
2025-08-30 22:53:59,CB018,Carbide,P20,TiCN,12,2,HAAS_VF4,Night,Steel_42CrMo4,280,4458.6,879.1,168.1,0.099,3.1,6.69,1.91,0,18.22,226.0,0.363,0.58,0.5,0.55,0.053,0.0,0.0103,1.51,Silver,0,9.9,10.0,29.3,0,Good
2025-08-30 23:45:59,CB004,Carbide,K10,TiCN,10,3,OKUMA_GENOS_L400,Morning,Cast_Iron_GG25,180,5495.7,1585.3,172.7,0.096,2.97,6.44,39.56,15,30.28,195.3,0.661,0.74,5.3,0.66,0.079,0.0,0.0129,1.63,Silver,0,9.9,21.4,14.3,0,Good
2025-08-31 00:55:59,CB006,Carbide,M20,TiAlN,16,4,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,4436.1,2256.3,223.0,0.127,3.51,8.1,137.66,55,64.12,202.7,1.175,1.85,16.1,1.69,0.209,0.021,0.0259,1.96,Silver,0,9.3,20.1,24.1,2,Replace
2025-08-31 02:05:59,CB014,Carbide,K10,TiAlN,12,3,DMG_MORI_NLX2500,Afternoon,Steel_16MnCr5,220,7383.6,1999.7,278.4,0.09,2.49,7.3,4.45,1,36.29,210.8,0.42,1.26,0.8,0.56,0.005,0.002,0.0055,1.52,Silver,0,9.8,20.0,5.0,0,Good
2025-08-31 02:23:59,CB020,Carbide,P10,TiAlN,8,2,DOOSAN_DNM_5700,Morning,Aluminum_7075,150,15069.1,3857.7,378.7,0.128,3.37,4.08,47.76,19,52.99,228.4,0.445,1.84,2.8,0.57,0.041,0.0,0.0091,1.58,Silver,0,8.0,12.6,23.5,0,Good
2025-08-31 02:56:59,CB002,Carbide,M20,TiN,10,2,HAAS_VF4,Afternoon,Steel_16MnCr5,220,6792.8,1445.5,213.4,0.106,2.15,5.56,140.05,56,17.26,206.1,2.046,0.4,30.1,2.88,0.345,0.0,0.0395,2.21,Silver,0,6.3,21.6,30.4,2,Replace
2025-08-31 03:13:59,CB006,Carbide,P20,TiCN,16,4,DOOSAN_DNM_5700,Night,Cast_Iron_GG25,180,4721.0,2492.1,237.3,0.132,4.05,8.11,1.69,0,81.93,244.5,0.248,2.68,0.2,0.48,-0.022,0.0,0.0028,1.51,Silver,0,9.1,14.8,42.8,0,Good
2025-08-31 04:27:59,CB011,Carbide,M20,TiN,10,2,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,8659.3,1418.8,272.0,0.082,2.19,5.84,9.08,3,18.13,168.2,0.438,0.47,1.8,0.57,0.044,0.002,0.0094,1.54,Silver,0,6.7,16.2,24.0,0,Good
2025-08-31 04:29:59,CB020,Carbide,P20,AlCrN,8,3,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,8857.1,2852.1,222.6,0.107,1.85,4.84,64.36,25,25.61,190.0,0.745,0.45,8.0,0.98,0.15,0.01,0.02,1.71,Silver,0,6.1,24.8,33.8,1,Acceptable
2025-08-31 05:38:59,CB008,Carbide,P20,TiN,16,4,OKUMA_GENOS_L400,Night,Cast_Iron_GG25,180,3362.2,1558.1,169.0,0.116,4.06,8.61,77.15,30,54.48,202.6,0.924,1.53,10.9,1.23,0.112,0.0,0.0162,1.76,Silver,0,7.4,19.8,16.8,1,Acceptable
2025-08-31 06:39:59,CB002,Carbide,P20,TiN,16,6,HAAS_VF4,Night,Steel_C45,200,4015.9,2621.2,201.9,0.109,3.86,8.91,4.07,1,90.09,166.8,0.452,2.61,0.8,0.46,0.033,0.0,0.0083,1.52,Silver,0,6.3,16.7,44.7,0,Good
2025-08-31 06:42:59,CB004,Carbide,P20,TiAlN,12,3,HAAS_VF4,Night,Steel_42CrMo4,280,5151.0,1558.9,194.2,0.101,2.74,8.12,11.39,4,34.64,138.3,0.495,1.19,2.5,0.7,0.007,0.0,0.0057,1.57,Silver,0,9.4,24.3,43.3,0,Good
2025-08-31 07:01:59,CB009,Carbide,P20,TiAlN,6,2,MAZAK_INTEGREX_i200,Morning,Aluminum_7075,150,22446.3,7856.8,423.1,0.175,2.58,3.7,110.19,44,74.99,287.5,0.669,2.32,6.4,1.07,0.094,0.008,0.0144,1.68,Silver,0,9.6,17.8,5.0,1,Acceptable
2025-08-31 07:32:59,CB020,Carbide,K10,AlCrN,6,4,DMG_MORI_NLX2500,Night,Cast_Iron_GG25,180,12045.7,6111.9,227.1,0.127,1.33,3.11,58.84,23,25.33,180.7,0.746,0.82,7.4,0.98,0.09,0.011,0.014,1.7,Silver,0,9.9,13.6,38.4,1,Acceptable
2025-08-31 08:13:59,CB013,Carbide,P10,AlCrN,16,6,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,3470.2,2706.9,174.4,0.13,4.33,10.11,4.2,1,118.57,235.8,0.347,3.67,0.5,0.36,0.028,0.0,0.0078,1.51,Silver,0,7.0,20.5,33.2,0,Good
2025-08-31 08:15:59,CB003,Carbide,P10,TiAlN,12,4,HAAS_VF4,Morning,Steel_42CrMo4,280,6061.3,2727.9,228.5,0.113,2.53,7.41,23.67,9,51.04,186.2,0.639,1.45,5.1,0.91,0.041,0.005,0.0091,1.65,Silver,0,9.1,10.2,28.5,0,Good
2025-08-31 08:45:59,CB001,Carbide,P20,TiN,20,4,OKUMA_GENOS_L400,Night,Cast_Iron_GG25,180,2700.0,1291.3,169.6,0.12,5.24,13.23,67.72,27,89.45,210.1,0.932,2.56,9.6,1.05,0.132,0.0,0.0182,1.73,Silver,0,7.2,20.3,5.0,1,Acceptable
2025-08-31 09:00:59,CB001,Carbide,K10,TiCN,16,6,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,4468.6,3009.5,224.6,0.112,4.26,8.34,0.3,0,106.85,226.1,0.317,3.86,0.1,0.57,0.021,0.0,0.0071,1.5,Silver,0,6.4,12.2,5.0,0,Good
2025-08-31 09:13:59,CB007,Carbide,K10,TiAlN,8,3,HAAS_VF4,Morning,Steel_C45,200,11230.1,3725.6,282.2,0.111,2.05,5.52,11.63,4,42.08,184.6,0.484,1.51,1.9,0.55,0.028,0.004,0.0078,1.56,Silver,0,7.0,21.8,25.6,0,Good
2025-08-31 09:50:00,CB020,Carbide,M20,TiN,20,6,HAAS_VF4,Morning,Cast_Iron_GG25,180,2658.8,1981.8,167.1,0.124,6.4,11.45,52.52,21,145.16,215.6,0.743,4.72,7.4,0.95,0.082,0.0,0.0132,1.68,Silver,0,8.7,20.2,5.0,1,Acceptable
2025-08-31 10:07:00,CB010,Carbide,P20,TiCN,10,2,DOOSAN_DNM_5700,Night,Steel_42CrMo4,280,7481.4,1545.2,235.0,0.103,1.92,6.45,22.53,9,19.17,224.8,0.614,0.61,5.6,1.11,0.064,0.007,0.0114,1.64,Silver,0,9.5,19.6,5.0,0,Good
2025-08-31 10:26:00,CB015,Carbide,P20,TiCN,16,4,MAZAK_INTEGREX_i200,Night,Steel_C45,200,4627.0,1971.1,232.6,0.107,4.25,10.08,64.5,25,84.5,235.9,1.082,2.7,12.3,1.37,0.143,0.0,0.0193,1.81,Silver,1,9.6,17.8,32.4,1,Acceptable
2025-08-31 10:31:59,CB011,Carbide,M20,TiCN,16,5,MAZAK_INTEGREX_i200,Night,Cast_Iron_GG25,180,3523.3,2123.8,177.1,0.121,3.96,9.09,9.88,3,76.44,236.2,0.348,2.24,1.3,0.68,-0.006,0.0,0.0044,1.53,Silver,0,8.5,10.4,31.6,0,Good
2025-08-31 13:14:59,CB001,Carbide,P30,TiAlN,10,3,DMG_MORI_NLX2500,Morning,Aluminum_7075,150,14508.6,7486.7,455.8,0.172,5.14,5.59,53.3,21,215.01,364.3,0.551,6.42,3.1,0.58,0.03,0.01,0.008,1.59,Straw,0,6.6,22.8,46.5,0,Good
2025-08-31 13:28:00,CB006,Carbide,P10,TiN,20,6,OKUMA_GENOS_L400,Night,Aluminum_7075,150,6002.7,5558.0,377.2,0.154,7.16,13.57,298.15,119,540.21,329.5,1.541,15.83,21.1,2.05,0.252,0.0,0.0302,2.0,Straw,0,7.3,10.6,49.5,2,Replace
2025-08-31 14:48:00,CB007,Carbide,P20,TiN,16,4,HAAS_VF4,Morning,Steel_42CrMo4,280,3394.9,1480.6,170.6,0.109,3.96,9.17,20.06,8,53.76,224.1,0.556,2.02,5.3,0.85,0.06,0.0,0.011,1.62,Silver,0,9.0,21.4,27.3,0,Good
2025-08-31 14:51:59,CB003,Carbide,M20,TiAlN,12,3,OKUMA_GENOS_L400,Night,Steel_C45,200,6532.5,1598.4,246.3,0.082,2.21,7.55,22.48,8,26.67,169.1,0.571,0.72,3.7,0.6,0.03,0.0,0.008,1.61,Silver,0,9.7,15.2,41.7,0,Good
2025-08-31 16:02:59,CB009,Carbide,K10,TiN,6,2,HAAS_VF4,Morning,Steel_16MnCr5,220,11784.6,2166.5,222.1,0.092,1.09,4.15,2.62,1,9.77,196.3,0.303,0.75,0.6,0.26,-0.005,0.0,0.0045,1.51,Silver,0,9.6,20.1,25.9,0,Good
2025-08-31 19:58:00,CB004,Carbide,M20,TiN,20,5,HAAS_VF4,Morning,Steel_16MnCr5,220,3324.0,1633.5,208.9,0.098,3.93,11.77,12.58,5,75.57,172.2,0.372,2.39,2.7,0.61,0.035,0.0,0.0085,1.56,Silver,0,8.9,13.3,33.3,0,Good
2025-08-31 21:41:00,CB016,Carbide,K10,TiAlN,8,2,MAZAK_INTEGREX_i200,Night,Cast_Iron_GG25,180,9065.7,1894.8,227.8,0.105,2.33,4.51,38.92,15,19.95,142.7,0.551,0.7,4.5,0.82,0.074,0.007,0.0124,1.63,Silver,1,6.1,13.4,48.4,0,Good
2025-08-31 21:48:59,CB013,Carbide,P20,TiCN,10,3,HAAS_VF4,Night,Steel_16MnCr5,220,7127.1,1880.0,223.9,0.088,2.51,6.62,19.33,7,31.21,195.6,0.615,1.27,3.9,0.88,0.062,0.0,0.0112,1.6,Silver,0,6.3,23.8,32.7,0,Good
2025-08-31 22:38:59,CB003,Carbide,P20,TiN,16,6,DMG_MORI_NLX2500,Afternoon,Steel_16MnCr5,220,4644.5,2342.9,233.5,0.084,2.89,8.17,31.12,12,55.28,225.9,0.724,1.6,6.7,0.99,0.062,0.0,0.0112,1.66,Silver,0,9.4,16.0,26.4,1,Acceptable
2025-08-31 23:19:59,CB016,Carbide,P10,TiN,6,3,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,13345.7,3494.2,251.6,0.087,1.28,3.38,29.27,11,15.14,177.6,0.729,0.08,7.7,1.13,0.1,0.015,0.015,1.68,Silver,0,7.7,20.4,41.7,1,Acceptable
2025-08-31 23:58:00,CB014,Carbide,P10,Uncoated,6,4,DMG_MORI_NLX2500,Morning,Steel_16MnCr5,220,12836.9,5681.3,242.0,0.111,1.41,3.57,4.08,1,28.5,230.5,0.393,0.77,1.0,0.64,0.021,0.0,0.0071,1.52,Silver,0,8.2,18.3,14.8,0,Good
